created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Jan 23 01:24:19 +0000 2024;1749603939585347886;"@Urrangawak @mohmahfudmd @ganjarpranowo Bahkan cuan dari jual kayunya aja bejibun bisa buat pasang baliho dimana-mana  #culasdanlicik";0;0;0;1;in;224079305;1749323711143145531;budi_zoplo;https://twitter.com/budi_zoplo/status/1749603939585347886
Tue Jan 23 01:23:01 +0000 2024;1749603612203122815;"Kalo kata aku sih ketiganya oke, gimana kalau pilih semua aja 🤪";0;2;0;0;in;58420332;1749603612203122815;iqbalmuhs;https://twitter.com/iqbalmuhs/status/1749603612203122815
Tue Jan 23 01:16:53 +0000 2024;1749602065150857273;"Pengen bikin thread review baliho caleg di sby";0;3;0;0;in;1074226340012781569;1749602065150857273;variantresek;https://twitter.com/variantresek/status/1749602065150857273
Tue Jan 23 01:16:46 +0000 2024;1749602039737569306;"@Bekan_Kutoanyar @willsarana @tomlembong Ngga usah ditenggelamkan aja udah tenggelem sendiri kok, kader partai ahistoris, integritas nyicil, kampanye baliho srampangan, partai ngaku muda tapi pola pikir kolonial. Diemin aja juga udah tenggelem sendiri.";0;0;0;1;in;262750853;1749308088644161829;819uta;https://twitter.com/819uta/status/1749602039737569306
Tue Jan 23 01:16:26 +0000 2024;1749601953485930834;"@PartaiSocmed Salah ya tum? Trus kampanye, baliho sepanjang jalan, bansos, artis jadi jurkam itu buat apa? Kalau tidak untuk menarik suara pemilih. Kalau yakin suaranya besar bisa 1 putaran ya tinggal duduk manis saja tidak usah jor2an... (Cont)";0;1;0;0;in;1146696302358495232;1749414826370318786;ira_rafif;https://twitter.com/ira_rafif/status/1749601953485930834
Tue Jan 23 01:14:26 +0000 2024;1749601449699577949;"Baliho VS Dunia Maya (X,Instagram, Facebook,TikTok,YouTube,Threafs) mana yg lebih maksimal ? #Pemilu2024";0;0;0;0;in;309722343;1749601449699577949;endrisetyo_;https://twitter.com/endrisetyo_/status/1749601449699577949
Tue Jan 23 01:13:37 +0000 2024;1749601245382459472;"@kelaikan @iyaaaniya Kara nyaleg kak, liat aja baliho di jkt nanti";0;0;0;0;in;1470044000354664448;1749452508970504660;gybsophila;https://twitter.com/gybsophila/status/1749601245382459472
Tue Jan 23 00:56:13 +0000 2024;1749596867648954682;"minimal kalo pasang baliho bisa rapih gak sih kayak feeds ig kepanitiaan yg ngehype2in acara 6 bulan sblmnya.. udah gak rapi ngalangin jalan ajgggg";0;0;0;0;in;1362616319862919171;1749596867648954682;hantuadinda;https://twitter.com/hantuadinda/status/1749596867648954682
Tue Jan 23 00:53:42 +0000 2024;1749596234233655562;"@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @choymarkochoy @mustafaagus007 Baliho AMIN baliho kesadaran dan kekklasan lebib hidup dan bermartabat";0;0;0;0;in;1539046958543048706;1749388440251384132;hartina_lusi;https://twitter.com/hartina_lusi/status/1749596234233655562
Tue Jan 23 00:50:39 +0000 2024;1749595466218819907;"@gibran_tweet MEMPRMALUKAN PROF MAHFUD DNGAN BOTOL2 PLASTIK SDANGKAN BALIHO LU TUHH YG SGEEDE GABANN DIPASANG DIMANA2 ITU NIMBULIN SAMPAHHH YANG GK SEDIKIT WOYYYY... LU SBLUM NGOMONG MIKIR DULU GK SIII";0;0;0;0;in;1739296564995321856;1749359168178569357;AIjo12186829;https://twitter.com/AIjo12186829/status/1749595466218819907
Tue Jan 23 00:40:52 +0000 2024;1749593005349351452;"@brammanto @BangPino__ Jadi inget baliho jkw, keterangan harga outfitnya receh2 semua. Eh giliran menjabat kemaruk luar biasa smp bangun dinasti.  Masih percaya begituan? Gampang dikibulin...";0;1;0;0;in;1107472195029078016;1749356066683637967;IndriyatiLais;https://twitter.com/IndriyatiLais/status/1749593005349351452
Tue Jan 23 00:39:22 +0000 2024;1749592625982906696;"Cukup baliho caleg aja yg bikin sakit mata, kamu jangan.";0;0;0;1;in;579723656;1749592625982906696;elbardox13;https://twitter.com/elbardox13/status/1749592625982906696
Tue Jan 23 00:38:28 +0000 2024;1749592398207066121;"dimana bumi dipijak, disitu baliho partai dijunjung.";0;0;0;0;in;169865211;1749592398207066121;rasyidysur;https://twitter.com/rasyidysur/status/1749592398207066121
Tue Jan 23 00:36:56 +0000 2024;1749592014684131349;"@fmuchtaar tinggal sebar baliho aja susah bener...";0;0;0;0;in;1663294758721306625;1749268968840540429;2014Adisetyadi;https://twitter.com/2014Adisetyadi/status/1749592014684131349
Tue Jan 23 00:35:37 +0000 2024;1749591681631227944;"Baliho caleg2 dipinggir jalan harus segera ditertibkan niih";0;0;0;0;in;220593269;1749591681631227944;indraraga;https://twitter.com/indraraga/status/1749591681631227944
Tue Jan 23 00:28:53 +0000 2024;1749589986582905244;"Tolong banget ini baliho bisa gak sih jangan makan jalan, udah macet jadi makin susah lewat 😭😭";0;0;0;0;in;877543865426759680;1749589986582905244;HanaaYunitaa;https://twitter.com/HanaaYunitaa/status/1749589986582905244
Tue Jan 23 00:28:21 +0000 2024;1749589852365238536;"Posisi baliho caleg PSI itu terletak di tengah jalan yang intensitas kendaraan padat. Kepadatan arus lalu lintas sempat terjadi akibat peristiwa ini.";0;1;0;0;in;2340155395;1749589827878805711;suaradotcom;https://twitter.com/suaradotcom/status/1749589852365238536
Tue Jan 23 00:28:20 +0000 2024;1749589849416564927;""Jadi pas baliho itu roboh, langsung nimpa sepeda motor. Yang dibonceng, langsung jatuh dekat motor. Sedangkan yang mengendarai sepeda motornya langsung lompat, mental ke arah depan motornya," beber Wirman.";0;1;0;0;in;2340155395;1749589827878805711;suaradotcom;https://twitter.com/suaradotcom/status/1749589849416564927
Tue Jan 23 00:28:19 +0000 2024;1749589845482332168;"Menurut dia, mulanya ada sebuah sepeda motor Yamaha Nmax melintas di lokasi, tiba-tiba baliho APK itu roboh dan menimpa pengendara tersebut hingga membuat terjatuh.";0;1;0;0;in;2340155395;1749589827878805711;suaradotcom;https://twitter.com/suaradotcom/status/1749589845482332168
Tue Jan 23 00:28:18 +0000 2024;1749589840830812269;"Dari keterangan salah seorang warga yang berada di sekitar lokasi, Wirman (31) mengatakan, baliho tersebut roboh akibat diterpa angin kencang sekitar pukul 11.00 WIB.";0;1;0;1;in;2340155395;1749589827878805711;suaradotcom;https://twitter.com/suaradotcom/status/1749589840830812269
Tue Jan 23 00:28:17 +0000 2024;1749589835466310117;"Adapun peristiwa baliho caleg PSI bikin celaka ini terjadi di Jalan KRT Radjiman Widyodiningrat, Cakung, Jakarta Timur pada Senin (22/1/2024).";0;1;0;1;in;2340155395;1749589827878805711;suaradotcom;https://twitter.com/suaradotcom/status/1749589835466310117
Tue Jan 23 00:28:16 +0000 2024;1749589832253522139;"Alat peraga kampanye atau APK calon legislatif (Caleg) kembali bikin celaka. Dua orang pemotor yang berboncengan mengalami luka akibat tertimpa sebuah baliho Caleg DPR RI dari Partai Solidaritas Indonesia (PSI), Dapil Jakarta 1, Jakarta Timur, Ilma Sovri Yanti.";0;1;0;0;in;2340155395;1749589827878805711;suaradotcom;https://twitter.com/suaradotcom/status/1749589832253522139
Tue Jan 23 00:28:15 +0000 2024;1749589827878805711;"Baliho caleg PSI bikin celaka pengendara, roboh timpa pemotor.  Waduh, lagi-lagi baliho makan korban.  - THREAD - https://t.co/RhGBJ1TEf0";0;1;3;5;in;2340155395;1749589827878805711;suaradotcom;https://twitter.com/suaradotcom/status/1749589827878805711
Tue Jan 23 00:13:23 +0000 2024;1749586088556204367;"@YbHam33 @kegblgnunfaedh tempat maksiat aja pasang baliho segede gaban, masa kebaikan disembunyiin, di zaman kaya gini kebaikan harus di syi’ar kan juga";0;0;0;0;in;89875330;1749380691924746597;ikhsan017;https://twitter.com/ikhsan017/status/1749586088556204367
Tue Jan 23 00:09:31 +0000 2024;1749585111958667291;"@puisi_rici @gmupd1993 Mungkin para surepayor² itu yg diambil semple nya bukan orang tp baliho";0;0;0;2;in;1076698802529087488;1749465620469743840;zulfanain;https://twitter.com/zulfanain/status/1749585111958667291
Tue Jan 23 00:05:34 +0000 2024;1749584118634152014;"@possesedtomerch setuju uy kadang kesel nempo wajah caleg di baliho nu badag teh, nyebelin wajahna teh asa ngalelewe ka abi🫠";0;0;0;0;in;1457640865698963460;1749461756307755115;fildzaptraa;https://twitter.com/fildzaptraa/status/1749584118634152014
Tue Jan 23 00:02:27 +0000 2024;1749583337419940155;"@FelixSGL1 @strike_bravo_b Kalo di Jawa mungkin masih banyak caleg yg all out sih bang dukung PAGI &amp  pasang fotonya di baliho. Tapi utk wilayah Sumatra khususnya Riau (Pekanbaru), yg mana basis Golkar cukup kuat, gak ada all out yg dukung PAGI &amp  juga gak ada pasang foto PAGI di balihonya";0;2;0;2;in;1303908299901788160;1749573546995818867;RezaldiUtama;https://twitter.com/RezaldiUtama/status/1749583337419940155
Mon Jan 22 23:53:05 +0000 2024;1749580978832707699;"Masalah Besar ada spanduk, banner, baliho diturunkan, videotron di takedown itu masalah bagi demokrasi. https://t.co/CERiHLOHyQ";0;0;0;0;in;2397120654;1749580978832707699;latief1163;https://twitter.com/latief1163/status/1749580978832707699
Mon Jan 22 23:44:24 +0000 2024;1749578791792603170;"@Block13_Madura @Uki23 @mohmahfudmd njjiiir baliho lebih banyak dari anggota partai.. 😂😂😂";0;0;0;0;in;790422170824347648;1749073775914872869;sidharta861;https://twitter.com/sidharta861/status/1749578791792603170
Mon Jan 22 23:38:11 +0000 2024;1749577228214738955;"Apaan.. Kemarin lewat daerah Parigi, Tang Sel. Baliho berbatang bambu seperti ini cuman disenderin ke tembok doang, kesenggol dikit pasti jatuh lah.  Mau foto, diklaksonin sama mobil belakang.";0;0;0;0;in;27273454;1749577228214738955;Aisyah_Gozali;https://twitter.com/Aisyah_Gozali/status/1749577228214738955
Mon Jan 22 23:25:47 +0000 2024;1749574107770016132;"@PartaiSocmed Calon nya konsisten 1.waktu daftar PELANGGARAN KODE ETIK 2.Waktu kampanye PELANGGARAN KAMPANYE DAN PENEMPATAN BALIHO 3.waktu debat PELANGGARAN ATURAN DEBAT.   hobi kok melanggar,   Pendukung nya 1.suka sebar hoax 2.suka fitnah 3.suka adu domba 4.cenderung emosi dan kurang pintar";0;0;0;0;in;1486902416155250690;1749414826370318786;adhi9379;https://twitter.com/adhi9379/status/1749574107770016132
Mon Jan 22 23:23:12 +0000 2024;1749573456415625407;"apsih baliho selain jadi caleg juga cari jodoh eneg tiap setopan anying!";0;0;0;0;in;187798145;1749573456415625407;yatsidayat;https://twitter.com/yatsidayat/status/1749573456415625407
Mon Jan 22 23:18:15 +0000 2024;1749572211567149183;"@alextham878 Trend foto bersama baliho PraGib.. kreatif, makin bikin stress Kadrun &amp  Neo Kadrun 😅";0;0;0;0;in;1696880830495195138;1749370048526041464;SaUmbas27808;https://twitter.com/SaUmbas27808/status/1749572211567149183
Mon Jan 22 23:16:51 +0000 2024;1749571860478730600;"@dearkimwonpil @eyesofmoon_ @ddw5_ Dicetak segede pintu gak sih? Hari ini lngsung dibawa ke percetakn baliho parpol. Wkwkwkw";0;0;0;0;in;1415352636950282245;1749415493897957571;dowoondoun;https://twitter.com/dowoondoun/status/1749571860478730600
Mon Jan 22 23:15:43 +0000 2024;1749571575102554209;"@PartaiSocmed Dari pada pasang baliho, mending bayar buzzer,";0;0;0;0;in;1592394236913012736;1749099582871761139;ruNk_ad;https://twitter.com/ruNk_ad/status/1749571575102554209
Mon Jan 22 23:11:36 +0000 2024;1749570539352674772;"Jalur lintas Binjai ke Desa Telagah Kab. Langkat. Walaupun kampanye tinggal belasan hari lagi tapi sosialisasi AMIN harus tetap dilakukan karena di daerah ini belum ada baliho utk sosialisasi AMIN.  Relawan Organik, tanpa dibayar demi Perubahan Indonesia. #FaktaAnies #AMINAjaDul https://t.co/wkggsLHQYA";0;0;0;0;in;862622815899365376;1749570539352674772;RizalHusein4;https://twitter.com/RizalHusein4/status/1749570539352674772
Mon Jan 22 23:09:20 +0000 2024;1749569967149011234;"@sm4nmusic @tiuwtiw Baliho aja ada yg dari karung goni😭 itu Videotron sama LED truck hasil patungan. Tapi rasanya numpahin unek2, share video, visi-misi 01 terutama di sw ada suatu kelegaan tersendiri sih, apalagi kalo diselipi nyindir gengnya Nepo baby, kek lo harus tau ni paslon gimane.";0;1;1;13;in;1576331502828531712;1749291342843482414;heumtasty;https://twitter.com/heumtasty/status/1749569967149011234
Mon Jan 22 22:58:46 +0000 2024;1749567307603751402;"@saluvation Kalo boong baliho caleg jatoh depanku";0;1;0;0;in;1516750127754801153;1749416223862088089;vancovesr;https://twitter.com/vancovesr/status/1749567307603751402
Mon Jan 22 22:55:51 +0000 2024;1749566574347116902;"@carbonmonoxideo @gerimisalju @Becco41 Welp ganjar baru pake Madagaskar sebagai meme (sering pake buat post di x) sedangkan Anies cuma meniru gayanya ketika debat ke 3 tanpa eksplisit menyebut itu dr mana. Tidak terang2an pakai buat sebagai kampanye seperti Gibran sampe buat baliho Naruto dan pakai baju naruto";0;0;0;8;in;1164730905870553089;1749101267941806289;BintangWijat;https://twitter.com/BintangWijat/status/1749566574347116902
Mon Jan 22 22:51:52 +0000 2024;1749565571509940501;"@kompascom Bertahun2 setiap musim kampanye atau tahun politik, kebanyakan baliho dipasang asal2an, tidak memenuhi unsur2 kepatutan dan keselamatan...";0;0;0;0;in;1603902610041290752;1749554117557850390;Mas_Jhooe;https://twitter.com/Mas_Jhooe/status/1749565571509940501
Mon Jan 22 22:49:24 +0000 2024;1749564949947666909;"Jangan pilih pasangan capres yang suka edit wajah di Baliho.  Wajah aja di MarkUp apalagi Kebijakan..";0;0;0;5;in;1647749405574053889;1749564949947666909;ajarurip2;https://twitter.com/ajarurip2/status/1749564949947666909
Mon Jan 22 22:42:25 +0000 2024;1749563193297637769;"@jaehvuk Hai Leo, udah waktunya kita buat baliho Wonbin di GBK";0;1;0;0;in;1516750127754801153;1749039076727210182;vancovesr;https://twitter.com/vancovesr/status/1749563193297637769
Mon Jan 22 22:31:27 +0000 2024;1749560432405496033;"Baliho caleg dari PSI berukuran 4x2 meter, roboh menimpa pengendara motor di Cakung, Jakarta Timur. Korban terlempar 3 meter. https://t.co/vQBcsZeH9K";0;0;0;0;in;1600779468544806914;1749560432405496033;terasjakartaid;https://twitter.com/terasjakartaid/status/1749560432405496033
Mon Jan 22 22:26:38 +0000 2024;1749559221530821066;"@psi_id @RajaJuliAntoni @Andy_Budiman_ @Giring_Ganesha Min....suruh balihomu ke ngelike postinganmu...  Baliho mu lebih banyak gw liat dari pada like mu....  Seratusan doang uda 10 jam an....kasihan";0;0;0;5;in;1604261403288010753;1749396123905839116;BenEben14458003;https://twitter.com/BenEben14458003/status/1749559221530821066
Mon Jan 22 22:03:13 +0000 2024;1749553329368346747;"@minaggiee ih apanyah??? baliho kh?";0;1;0;0;in;1514772767836876808;1749473555702755694;n4ereen;https://twitter.com/n4ereen/status/1749553329368346747
Mon Jan 22 21:10:59 +0000 2024;1749540184906235956;"@kegblgnunfaedh Mungkin si anak pamitnya ikut pendidikan AKABRI dan inilah hasilnya. Tinggal nunggu SK penempatan utk tugas di masjid mana.  Selamat bang, kabari nanti saat pelantikan jd Jendralnya ya.  Siapa tahu bs jadi jendral baliho";0;0;0;0;in;162627606;1749379797254574553;sulaimanariefst;https://twitter.com/sulaimanariefst/status/1749540184906235956
Mon Jan 22 20:54:10 +0000 2024;1749535954053054866;"ada baliho partai bilang kalo menang bpjs gratis aja udah aneh";0;0;0;0;in;1215825648997949441;1749535954053054866;leifishy;https://twitter.com/leifishy/status/1749535954053054866
Mon Jan 22 20:07:47 +0000 2024;1749524278427705691;"Cape bgt liat baliho caleg yaallaah pengen kucopotin semuaa rasanya😭";0;0;0;1;in;1118464630551003138;1749524278427705691;meditareniaa;https://twitter.com/meditareniaa/status/1749524278427705691
Mon Jan 22 19:52:14 +0000 2024;1749520368392658956;"date idea : klw ada baliho caleg kita hrus ciuman 5 menit per baliho";1;0;0;0;in;1533706893197455360;1749520368392658956;yourmedicine06;https://twitter.com/yourmedicine06/status/1749520368392658956
Mon Jan 22 19:21:58 +0000 2024;1749512747803664707;"@cloudsinureye Buset itu baliho😭";0;0;0;0;in;1358082795675869189;1749500889638007138;sukaminghao;https://twitter.com/sukaminghao/status/1749512747803664707
Mon Jan 22 19:15:58 +0000 2024;1749511239242510819;"Kepikiran baliho nk pinggir dalan, kudu tak protoli gawe buka usaha bekupon.";0;0;0;0;in;1164587640684859398;1749511239242510819;MbokneAndCokk;https://twitter.com/MbokneAndCokk/status/1749511239242510819
Mon Jan 22 19:14:58 +0000 2024;1749510989022945350;"@Aisyana_dia @urarawaci Ada sih bahannya ka. Di kotaku ada satu baliho besar mereka yg pake AI. Bisa difoto trs kt kontenin. Kalo kt masifkan dgn up foto baliho versi kota lain, wah keren sih. Tp ya syaratnya itu, masif. Cm jgn up serempak sehari. Seminggu atau bbrp minggu, masif.";0;0;0;0;in;1559122041839976448;1749460199067558110;kalotwdiem;https://twitter.com/kalotwdiem/status/1749510989022945350
Mon Jan 22 19:14:17 +0000 2024;1749510814162411741;"efek mabok baliho jalanan sama timeline twitter isinya pemilu terus, sampai kebawa mimpi anjirr https://t.co/xNtMJK1tkF";0;0;0;0;in;1217428575931920384;1749510814162411741;123RCHA;https://twitter.com/123RCHA/status/1749510814162411741
Mon Jan 22 19:14:14 +0000 2024;1749510801424310273;"Ternyata partai yg satu lagi memang ga ada pasang wajah nomor tengah di baliho2 kadernya sama sekali. Beda banget dg kader peesi. Semua poster baliho pasti ada wajah 3 orang, ri1, ketum partai &amp  caleg.  Nah yg begini juga cuma ada di partai pendukung kiri &amp  kanan.";0;1;0;0;in;18249099;1749510790988882183;timmymalachi;https://twitter.com/timmymalachi/status/1749510801424310273
Mon Jan 22 19:01:49 +0000 2024;1749507677645103168;"@ppawspatroll WKWKWK lucuuu kebayang bgt sunoo lagi mau jepret2 scenery indo tapi dia bingung angle yg bagus gimana soalnya penuh baliho caleg capres😭☝ akhirnya gajadi aplot wkwkwk";0;0;0;0;in;711686485691465729;1749496894794133528;ggarlicbread;https://twitter.com/ggarlicbread/status/1749507677645103168
Mon Jan 22 18:57:20 +0000 2024;1749506550128107537;"@fleuie Kita nyalakan Pluto yang sepi itu dengan baliho, dd. 🔥🔥🔥";0;0;0;0;in;1708018057191538688;1749489524596728304;EternaIMoment;https://twitter.com/EternaIMoment/status/1749506550128107537
Mon Jan 22 18:45:56 +0000 2024;1749503680595026194;"LAGI !! Baliho Caleg Golkar Dewi Damayanti Said Hilang dan tak Terungkap https://t.co/KUU16CIsaf";0;0;0;0;in;1063485730729615361;1749503680595026194;IndonesiaSuar;https://twitter.com/IndonesiaSuar/status/1749503680595026194
Mon Jan 22 18:45:22 +0000 2024;1749503538965934141;"@cloudsinureye anjay.. parah banget ya masang baliho nya..";0;0;0;0;in;1641160703779414016;1749500889638007138;nathansymp_;https://twitter.com/nathansymp_/status/1749503538965934141
Mon Jan 22 18:34:36 +0000 2024;1749500828636078312;"i want to burn a baliho so bad";0;1;0;0;en;1310964073312514054;1749500828636078312;roenbii;https://twitter.com/roenbii/status/1749500828636078312
Mon Jan 22 18:33:12 +0000 2024;1749500478508163507;"Izin? Bayar ilustrator buat gambar mereka buat ditempel di baliho dna dimedia aja gamau, malah pake AI🙂 gmna mau izin/bayar lisensi, ngehargai seni aja gamau kok🙂🤧";0;0;0;1;in;1002162998557868032;1749500478508163507;jaemnanaa;https://twitter.com/jaemnanaa/status/1749500478508163507
Mon Jan 22 18:31:43 +0000 2024;1749500103730323751;"3 kali nyapres lalu memilih cawapres dgn cara yg tidak etis sampe dijuluki nepobaby, ada hal2 buruk seperti tidak netralnya pejabat publik &amp  dugaan oknum aparat, baliho AI dimana2, partai koalisi terbanyak, biaya kampanye yg besar, pendukung yg ktanya paling banyak secara survey";0;2;0;0;in;1695857611;1749500103730323751;putelicious;https://twitter.com/putelicious/status/1749500103730323751
Mon Jan 22 18:31:40 +0000 2024;1749500093093568771;"@soeobin Pakai baliho caleg gimana?🥺";0;0;0;0;in;242309090;1749243873594114057;Bewmgyu;https://twitter.com/Bewmgyu/status/1749500093093568771
Mon Jan 22 18:29:42 +0000 2024;1749499595363901843;"@MutiaRamdhani25 @jawapos Jalur lintas Binjai ke Desa Telagah Kab. Langkat. Walaupun masa kampanye tinggal belasan hari lagi tapi sosialisasi AMIN harus tetap dilakukan karena di daerah ini belum ada baliho utk sosialisasi AMIN.  Relawan Organik, baliho sendiri, tanpa dibayar demi Perubahan Indonesia. https://t.co/H7MTNqAnW0";0;1;0;3;in;862622815899365376;1748936159793971413;RizalHusein4;https://twitter.com/RizalHusein4/status/1749499595363901843
Mon Jan 22 18:18:58 +0000 2024;1749496894794133528;"Bayangin Sunoo up scenery Indo eh ada baliho capres caleg bendera parpol, yang ada nambah masalah cok 😭";0;1;0;0;in;1398501106552954886;1749496894794133528;ppawspatroll;https://twitter.com/ppawspatroll/status/1749496894794133528
Mon Jan 22 18:16:30 +0000 2024;1749496275400319131;"@itstinazz @convomf Maaf kak kalau tidak menjawab, tapi untuk dpr kebetulan ada saudara jadi aku pilih beliau....😔 Aku juga cuma tahu dari baliho sebernya dan pernah disinggung dosen sedikit. Jadi aku cari cari google tentang beliau-beliau dan liat dari  partainya saja🙏🙏";0;0;0;2;in;1146720465051762689;1749238204904218854;lucentkenz;https://twitter.com/lucentkenz/status/1749496275400319131
Mon Jan 22 18:11:06 +0000 2024;1749494914105401484;"Malam ini buka JAKI untuk cek status laporan gue soal baliho caleg gede yang jatuh dan ngalangin trotoar.  Iseng2 buka laporan warga lain, trus ada 1 orang di daerah Cengkareng yang keknya gedeg banget soal kondisi trotoar di sana sampai bikin laporan banyaaaaaak banget 🤣 https://t.co/T0ifWKW4vv";0;1;1;0;in;1365826555;1749494914105401484;denizariani;https://twitter.com/denizariani/status/1749494914105401484
Mon Jan 22 18:09:10 +0000 2024;1749494430418235507;"pgn deh pny pcr yg mnjadikan foto ku sbgai baliho n d pajang d kamrnya";0;1;0;0;in;1196022071504994304;1749494430418235507;krnasshra28;https://twitter.com/krnasshra28/status/1749494430418235507
Mon Jan 22 18:09:01 +0000 2024;1749494392698831124;"Yeah that damn walking red baliho make me wanna take Dan just for myself, enjoy yourself alone jaekyung😡🤬 mmmaarraaahhhh";0;0;0;0;en;1277837133550518272;1749494392698831124;rosessnowball;https://twitter.com/rosessnowball/status/1749494392698831124
Mon Jan 22 18:03:53 +0000 2024;1749493097472647351;"@fleuie Siapkan baliho yang segede gaban itu, dd. 🔥☝️🔥☝️🔥☝️";0;1;0;1;in;1708018057191538688;1749489524596728304;EternaIMoment;https://twitter.com/EternaIMoment/status/1749493097472647351
Mon Jan 22 17:52:28 +0000 2024;1749490226932932896;"temlen gue kena efek echo chambernya 01 sama 03, udah bener kayaknya buka tiktok terus nonton orang jj baliho 😭🙏";0;1;0;0;in;1709509351755685888;1749490226932932896;imamasihsabar;https://twitter.com/imamasihsabar/status/1749490226932932896
Mon Jan 22 17:45:23 +0000 2024;1749488445297451373;"dicekal biar ga maju pilpres, diejek hasil kerja jakarta, ga diundang formula e, dicaci maki, baliho dirusak ga marah, malah minta untuk jangan merusak yg lain.  kesabarannya seluas ilmunya, orang berilmu, beradab.   gua bukan buzzer 01, ga dibayar jg";0;1;0;0;in;1133013925262348288;1749488021752439106;thaariqss;https://twitter.com/thaariqss/status/1749488445297451373
Mon Jan 22 17:35:14 +0000 2024;1749485890198757750;"gw cetak segede baliho trs gw tempel di plafon kamar apa too much ya kan tar gw bangun tidur liat atas lgsg senyum sambil mengucap "slamat pagi" https://t.co/iSLftDcdAK";0;1;0;0;in;1551982611610087429;1749485890198757750;chocoballoml;https://twitter.com/chocoballoml/status/1749485890198757750
Mon Jan 22 17:32:16 +0000 2024;1749485143017054350;"Belom ketiban baliho caleg";0;0;0;0;in;1269907875649871872;1749485143017054350;uchinageaeri;https://twitter.com/uchinageaeri/status/1749485143017054350
Mon Jan 22 17:30:08 +0000 2024;1749484604069961959;"@Jeomngwoo Muka Ghazi akan gw tempel di baliho";0;1;0;0;in;936414751646564352;1749401969478008958;RevelRush;https://twitter.com/RevelRush/status/1749484604069961959
Mon Jan 22 17:24:09 +0000 2024;1749483101867401372;"@osakawyas elu yang gweh pajang di baliho";0;1;0;0;in;1497535577771900928;1749480771084280198;choxiyujin;https://twitter.com/choxiyujin/status/1749483101867401372
Mon Jan 22 17:23:59 +0000 2024;1749483059274244208;"Saking semangatnya, nyoblos di Baliho   #AMINAjaDulu";0;0;2;1;in;1260282976891310081;1749483059274244208;UtomoAdi23;https://twitter.com/UtomoAdi23/status/1749483059274244208
Mon Jan 22 17:10:53 +0000 2024;1749479761116848339;"@chenlinh0 trs ngapain u tkut diliat lewat duit? emg duit mu km print jadi baliho makanya diliat?";0;1;0;0;in;1522052510449422336;1749479320924614760;apaanyakgatau;https://twitter.com/apaanyakgatau/status/1749479761116848339
Mon Jan 22 17:07:14 +0000 2024;1749478844023902541;"PENGEN GUE CETAK SE GEDE BALIHO CAPRES😭😭😭😭😭";0;0;0;0;in;1563136674007498753;1749478844023902541;moonwalkinx;https://twitter.com/moonwalkinx/status/1749478844023902541
Mon Jan 22 16:57:22 +0000 2024;1749476359167209473;"@SamiUsamah Katanya top survey.., tapi koq takut sama videotron, baliho dan acara paslon lain😪";0;0;0;0;in;1356909344831332353;1749413203099144403;RaharjoKoerdis1;https://twitter.com/RaharjoKoerdis1/status/1749476359167209473
Mon Jan 22 16:49:47 +0000 2024;1749474449852944585;"Tetangga gua caleg trus balihonya gede banget + ada amin nya, alhamdulillah soalnya jarang liat baliho amin di jalan gede";0;1;0;0;in;1663908586248982528;1749474449852944585;lavieenviert;https://twitter.com/lavieenviert/status/1749474449852944585
Mon Jan 22 16:44:24 +0000 2024;1749473096875262333;"@Zhentia70405491 @MorphoMenelausX ahh bener bgt mbah2 kampung jujur kayanya gk bisa nangkep kampanye mereka, yg mereka tau yg sering nongol aja di baliho sm tv, dan tv skrg iklan 02 semua 🥹";0;1;0;9;in;912096313;1749414744874955198;pcyclepop;https://twitter.com/pcyclepop/status/1749473096875262333
Mon Jan 22 16:43:41 +0000 2024;1749472917292003524;"@convomf tbtb wajahnya ada di baliho anying pinggir jalan";0;0;0;0;in;989746127720218626;1749453806482719008;sxychm;https://twitter.com/sxychm/status/1749472917292003524
Mon Jan 22 16:41:47 +0000 2024;1749472438424158449;"@abu_waras Cuma menang baliho";0;0;0;5;in;1604246670027300864;1749452486975365359;EMusiran;https://twitter.com/EMusiran/status/1749472438424158449
Mon Jan 22 16:39:53 +0000 2024;1749471957995933966;"Kebanyakan di baliho cuma nama sama nomor doang, sama jargon² cth: buruk buruk papan jati, mun buruk naon dipilih 😭😭";0;0;0;0;in;1233074934529683456;1749471955768766634;teman_baiqu;https://twitter.com/teman_baiqu/status/1749471957995933966
Mon Jan 22 16:37:08 +0000 2024;1749471266900496872;"@notjustahope Eh gw malah ga nemu baliho tulisan gitu";0;1;0;0;in;338103634;1749468332984815907;Crisyeyk;https://twitter.com/Crisyeyk/status/1749471266900496872
Mon Jan 22 16:33:37 +0000 2024;1749470384754475214;"@lalithandaa @denasaure ya bsop aku pasang baliho fotoku sm fotomu disepanjang jln rumahmu";0;1;0;0;in;1675434851338690562;1749468582860423562;kaylndd;https://twitter.com/kaylndd/status/1749470384754475214
